rfq_id,product_type,underlyings,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months
RFQ-006696,Mandalorian Twin-Win,JEDI,single,1.2145,0.7731,0,1Y,0.1456,100000,Corellian Capital,TRD-017,2016-09-06,False,2016-09-06,2025-12-04,
RFQ-006697,Kessel Run Snowball,BSKR|CLNE,worst_of,1.0,0.6009,4,2M,0.2143,100000,Alderaan Wealth Partners,TRD-030,2017-05-30,True,2017-06-02,2023-11-07,38.1
RFQ-006698,Sith Eternal Snowball,KYBR|DRC|BSKR,worst_of,1.0,0.558,1,6M,0.2976,250000,Chandrila Sovereign Fund,TRD-035,2016-08-09,True,2016-08-13,2019-05-12,24.5
RFQ-006699,Holocron Reverse Convertible,DRC,single,1.1651,0.7586,0,3 months,0.2825,250000,Nal Hutta Traders,TRD-020,2019-12-05,True,2019-12-10,2024-10-07,12.48
RFQ-006700,Kessel Run Snowball,BSKR|MNDO,worst_of,1.0,0.5863,5,1M,0.333,1000000,Corellian Capital,TRD-017,2017-12-04,True,2017-12-04,2023-01-07,25.02
RFQ-006701,Death Star Phoenix Note,REBL|TECH,worst_of,0.9912,0.6446,0,3M,0.2443,100000,Alderaan Wealth Partners,TRD-017,2019-12-27,True,2019-12-27,2027-12-06,32.74
RFQ-006702,Death Star Phoenix Note,KYBR|CLNE,worst_of,0.9933,0.631,0,3M,0.2068,250000,Alderaan Wealth Partners,TRD-036,2016-05-25,True,2016-05-25,2025-07-01,41.99
RFQ-006703,Holocron Reverse Convertible,HTTX,single,1.1633,0.732,0,trimestral,0.5932,500000,Banco de Coruscant,TRD-001,2020-08-05,True,2020-08-08,2025-03-17,9.68
RFQ-006704,Wretched Hive Digital,HTTX|CLNE,worst_of,1.3167,0.6,0,3M,0.3574,100000,Kamino Cloning Trust,TRD-025,2022-08-16,False,2022-08-16,2029-04-24,
RFQ-006705,Holocron Reverse Convertible,CLNE,single,1.2863,0.7319,0,6M,0.1476,500000,First Order Financial,TRD-006,2021-06-25,True,2021-06-30,2027-01-21,56.83
RFQ-006706,Death Star Phoenix Note,MNDO|POBK,worst_of,0.9783,0.6069,3,6M,0.4364,500000,First Order Financial,TRD-019,2023-08-08,True,2023-08-10,2027-09-26,29.76
RFQ-006707,Kessel Run Snowball,MNDO|CLNE,worst_of,1.0,0.5116,5,3 months,0.2792,100000,Nal Hutta Traders,TRD-005,2019-07-03,True,2019-07-07,2027-10-15,47.67
RFQ-006708,Sith Eternal Snowball,KYBR|BSKR|HTTX,worst_of,1.0,0.5572,3,6M,0.3068,250000,First Order Financial,TRD-038,2019-06-25,True,2019-06-27,2028-06-18,91.29
RFQ-006709,Wretched Hive Digital,REBL|JEDI,worst_of,1.3278,0.6,0,3M,0.1781,250000,Chandrila Sovereign Fund,TRD-003,2019-10-04,True,2019-10-08,2023-03-01,34.6
RFQ-006710,Death Star Phoenix Note,JEDI|HTTX,worst_of,0.9954,0.6849,2,3M,0.2854,500000,Banco de Coruscant,TRD-027,2017-03-09,False,2017-03-09,2022-08-01,
RFQ-006711,Wretched Hive Digital,TECH|CORL,worst_of,1.2734,0.6,0,2M,0.2604,250000,Corellian Capital,TRD-015,2024-05-07,False,2024-05-07,2030-06-04,
RFQ-006712,Wretched Hive Digital,WOOK|NABO,worst_of,1.363,0.6,0,3M,0.19,250000,Corellian Capital,TRD-005,2019-06-03,True,2019-06-05,2024-07-24,55.1
RFQ-006713,Death Star Phoenix Note,DRC|REBL,worst_of,1.0045,0.6916,2,1M,0.2572,100000,First Order Financial,TRD-014,2016-11-30,True,2016-12-01,2026-05-12,21.3
RFQ-006714,Mandalorian Twin-Win,BSKR,single,1.2288,0.7563,0,1 month,0.2905,100000,Chandrila Sovereign Fund,TRD-034,2023-11-09,False,2023-11-09,2027-07-16,
RFQ-006715,Mandalorian Twin-Win,JEDI,single,1.1591,0.804,0,3M,0.1392,250000,Banco de Coruscant,TRD-016,2016-04-08,True,2016-04-13,2022-11-29,48.22
RFQ-006716,Sith Eternal Snowball,KYBR|DRC|CORL,worst_of,1.0,0.5769,1,trimestral,0.2695,500000,Nal Hutta Traders,TRD-013,2018-01-17,False,2018-01-17,2023-11-30,
RFQ-006717,Kessel Run Snowball,DRC|CLNE,worst_of,1.0,0.5717,5,1M,0.262,250000,Corellian Capital,TRD-020,2018-12-12,False,2018-12-12,2026-04-01,
RFQ-006718,Wretched Hive Digital,CLNE|DRC,worst_of,1.3115,0.6,0,6M,0.2375,100000,Corellian Capital,TRD-007,2017-03-15,True,2017-03-15,2021-10-29,54.66
RFQ-006719,Sith Eternal Snowball,REBL|TECH|BSKR,worst_of,1.0,0.6269,4,6M,0.2421,100000,Nal Hutta Traders,TRD-036,2021-08-03,True,2021-08-08,2029-05-27,53.13
RFQ-006720,Death Star Phoenix Note,BSKR|HTTX,worst_of,0.9886,0.5728,0,3M,0.4281,1000000,Corellian Capital,TRD-038,2018-03-05,False,2018-03-05,2021-07-12,
RFQ-006721,Holocron Reverse Convertible,SITH,single,1.2024,0.7094,0,6M,0.2259,2000000,Jabba Asset Management,TRD-019,2023-09-08,True,2023-09-13,2029-08-27,22.79
RFQ-006722,Wretched Hive Digital,REBL|JEDI,worst_of,1.2228,0.6,0,2M,0.1613,250000,First Order Financial,TRD-009,2017-10-31,False,2017-10-31,2023-05-19,
RFQ-006723,Wretched Hive Digital,NABO|BSKR,worst_of,1.176,0.6,0,Q,0.2143,100000,Kamino Cloning Trust,TRD-018,2019-09-23,True,2019-09-26,2024-12-08,66.34
RFQ-006724,Sith Eternal Snowball,POBK|WOOK|CORL,worst_of,1.0,0.5991,3,6M,0.3135,250000,Chandrila Sovereign Fund,TRD-013,2016-03-30,True,2016-03-30,2021-07-10,46.53
RFQ-006725,Mandalorian Twin-Win,TECH,single,1.2477,0.7978,0,1M,0.3009,250000,Banco de Coruscant,TRD-004,2023-12-21,False,2023-12-21,2029-11-23,
RFQ-006726,Kessel Run Snowball,DRC|HTTX,worst_of,1.0,0.5504,5,3M,0.4656,500000,Alderaan Wealth Partners,TRD-013,2016-02-01,False,2016-02-01,2021-09-09,
RFQ-006727,Kessel Run Snowball,POBK|CLNE,worst_of,1.0,0.5861,4,6M,0.2457,500000,Nal Hutta Traders,TRD-017,2018-01-22,True,2018-01-25,2025-11-11,55.75
RFQ-006728,Holocron Reverse Convertible,MNDO,single,1.1905,0.7083,0,3 months,0.4059,100000,Corellian Capital,TRD-011,2022-10-18,False,2022-10-18,2027-08-16,
RFQ-006729,Mandalorian Twin-Win,POBK,single,1.2676,0.7627,0,6M,0.4301,1000000,Nal Hutta Traders,TRD-007,2016-07-25,True,2016-07-30,2023-10-15,27.61
RFQ-006730,Mandalorian Twin-Win,SITH,single,1.2937,0.785,0,Q,0.2807,2000000,First Order Financial,TRD-034,2020-03-16,False,2020-03-16,2024-11-22,
RFQ-006731,Sith Eternal Snowball,POBK|MNDO|CLNE,worst_of,1.0,0.5788,3,1Y,0.3055,500000,Nal Hutta Traders,TRD-009,2018-04-16,False,2018-04-16,2026-08-09,
RFQ-006732,Wretched Hive Digital,BSKR|POBK,worst_of,1.236,0.6,0,1Y,0.3974,2000000,Banco de Coruscant,TRD-023,2022-05-24,True,2022-05-24,2029-07-16,75.61
RFQ-006733,Wretched Hive Digital,SITH|HTTX,worst_of,1.2624,0.6,0,6M,0.4539,250000,Alderaan Wealth Partners,TRD-035,2018-12-25,True,2018-12-26,2028-12-25,127.71
RFQ-006734,Mandalorian Twin-Win,CLNE,single,1.3988,0.8486,0,1M,0.1368,100000,First Order Financial,TRD-038,2022-04-07,False,2022-04-07,2027-08-18,
RFQ-006735,Kessel Run Snowball,BSKR|WOOK,worst_of,1.0,0.5932,5,trimestral,0.245,100000,Corellian Capital,TRD-014,2018-03-12,False,2018-03-12,2026-06-03,
RFQ-006736,Kessel Run Snowball,WOOK|REBL,worst_of,1.0,0.6293,6,1M,0.206,1000000,Corellian Capital,TRD-035,2017-05-15,True,2017-05-18,2026-05-28,29.59
RFQ-006737,Death Star Phoenix Note,TECH|SITH,worst_of,0.9776,0.6621,0,3M,0.2781,500000,Banco de Coruscant,TRD-018,2020-10-08,True,2020-10-09,2028-03-22,46.09
RFQ-006738,Wretched Hive Digital,DRC|BSKR,worst_of,1.3298,0.6,0,3M,0.2801,1000000,Corellian Capital,TRD-022,2022-03-22,False,2022-03-22,2025-11-01,
RFQ-006739,Holocron Reverse Convertible,TECH,single,1.1547,0.7417,0,2M,0.2866,100000,First Order Financial,TRD-035,2024-05-31,False,2024-05-31,2031-02-12,
RFQ-006740,Holocron Reverse Convertible,SITH,single,1.3084,0.7152,0,6M,0.3094,250000,Kamino Cloning Trust,TRD-002,2023-03-06,True,2023-03-10,2031-02-25,42.65
RFQ-006741,Wretched Hive Digital,TECH|WOOK,worst_of,1.2249,0.6,0,1M,0.3035,500000,Jabba Asset Management,TRD-010,2019-03-01,False,2019-03-01,2025-07-08,
RFQ-006742,Death Star Phoenix Note,MNDO|SITH,worst_of,1.0252,0.5855,0,3M,0.3134,100000,Kamino Cloning Trust,TRD-028,2018-04-10,False,2018-04-10,2027-07-13,
RFQ-006743,Kessel Run Snowball,BSKR|JEDI,worst_of,1.0,0.5037,4,1 month,0.215,2000000,First Order Financial,TRD-026,2019-08-20,False,2019-08-20,2028-03-23,
RFQ-006744,Holocron Reverse Convertible,JEDI,single,1.2788,0.7746,0,6M,0.146,100000,Nal Hutta Traders,TRD-004,2016-05-03,False,2016-05-03,2019-05-25,
RFQ-006745,Kessel Run Snowball,HTTX|POBK,worst_of,1.0,0.5419,4,1M,0.4662,100000,Corellian Capital,TRD-027,2022-11-16,False,2022-11-16,2028-03-02,
RFQ-006746,Sith Eternal Snowball,WOOK|HTTX|DRC,worst_of,1.0,0.571,6,Quarterly,0.398,250000,Chandrila Sovereign Fund,TRD-035,2018-09-20,False,2018-09-20,2027-11-13,
RFQ-006747,Mandalorian Twin-Win,REBL,single,1.3197,0.8477,0,3M,0.1641,1000000,Corellian Capital,TRD-001,2016-08-26,False,2016-08-26,2026-02-15,
RFQ-006748,Mandalorian Twin-Win,HTTX,single,1.2943,0.8145,0,1Y,0.5467,100000,Nal Hutta Traders,TRD-039,2019-07-12,True,2019-07-15,2022-11-06,22.48
RFQ-006749,Sith Eternal Snowball,KYBR|POBK|BSKR,worst_of,1.0,0.5539,3,3M,0.3307,100000,Kamino Cloning Trust,TRD-036,2022-08-23,False,2022-08-23,2028-11-28,
RFQ-006750,Holocron Reverse Convertible,BSKR,single,1.2109,0.7315,0,1M,0.3549,250000,Corellian Capital,TRD-031,2021-10-07,False,2021-10-07,2028-03-10,
RFQ-006751,Death Star Phoenix Note,TECH|REBL,worst_of,1.0371,0.6265,0,1M,0.232,500000,Banco de Coruscant,TRD-009,2017-06-07,True,2017-06-11,2024-09-19,19.96
RFQ-006752,Death Star Phoenix Note,HTTX|KYBR,worst_of,1.0035,0.6203,0,Q,0.3988,2000000,Chandrila Sovereign Fund,TRD-014,2018-09-07,True,2018-09-07,2028-02-03,88.09
RFQ-006753,Death Star Phoenix Note,NABO|TECH,worst_of,1.0379,0.553,3,1Y,0.2462,100000,Jabba Asset Management,TRD-026,2023-05-16,True,2023-05-21,2032-12-30,73.76
RFQ-006754,Sith Eternal Snowball,DRC|HTTX|POBK,worst_of,1.0,0.5606,4,2M,0.4295,100000,Chandrila Sovereign Fund,TRD-038,2020-05-18,False,2020-05-18,2029-05-08,
RFQ-006755,Sith Eternal Snowball,BSKR|DRC|WOOK,worst_of,1.0,0.6397,2,6M,0.2902,1000000,Kamino Cloning Trust,TRD-015,2016-08-22,False,2016-08-22,2026-03-08,
RFQ-006756,Sith Eternal Snowball,TECH|JEDI|SITH,worst_of,1.0,0.6373,1,6M,0.225,250000,Banco de Coruscant,TRD-012,2022-03-18,False,2022-03-18,2030-08-09,
RFQ-006757,Wretched Hive Digital,JEDI|REBL,worst_of,1.1767,0.6,0,1Y,0.1872,500000,Kamino Cloning Trust,TRD-010,2021-09-16,False,2021-09-16,2029-01-20,
RFQ-006758,Holocron Reverse Convertible,BSKR,single,1.1902,0.8429,0,3M,0.3448,100000,Nal Hutta Traders,TRD-010,2020-04-16,True,2020-04-18,2027-01-29,29.28
RFQ-006759,Wretched Hive Digital,JEDI|MNDO,worst_of,1.2803,0.6,0,3M,0.266,1000000,First Order Financial,TRD-016,2018-03-07,False,2018-03-07,2026-09-09,
RFQ-006760,Wretched Hive Digital,TECH|NABO,worst_of,1.3554,0.6,0,3M,0.2549,100000,First Order Financial,TRD-013,2021-02-26,True,2021-03-03,2031-01-28,115.52
RFQ-006761,Holocron Reverse Convertible,TECH,single,1.2485,0.7503,0,6M,0.3478,500000,Nal Hutta Traders,TRD-024,2020-10-13,True,2020-10-13,2023-12-03,17.55
RFQ-006762,Wretched Hive Digital,JEDI|HTTX,worst_of,1.2439,0.6,0,trimestral,0.2805,100000,Chandrila Sovereign Fund,TRD-015,2023-01-05,False,2023-01-05,2031-09-25,
RFQ-006763,Holocron Reverse Convertible,TECH,single,1.1756,0.844,0,3M,0.3142,100000,First Order Financial,TRD-039,2020-07-10,True,2020-07-11,2028-04-07,26.23
RFQ-006764,Wretched Hive Digital,JEDI|WOOK,worst_of,1.3062,0.6,0,1 month,0.2421,100000,Corellian Capital,TRD-038,2022-01-20,True,2022-01-24,2029-03-15,71.3
RFQ-006765,Wretched Hive Digital,BSKR|CORL,worst_of,1.2974,0.6,0,Monthly,0.3231,250000,Alderaan Wealth Partners,TRD-039,2020-06-18,False,2020-06-18,2024-09-23,
RFQ-006766,Death Star Phoenix Note,CLNE|BSKR,worst_of,1.0134,0.6388,3,3M,0.2647,1000000,Jabba Asset Management,TRD-002,2023-01-04,True,2023-01-04,2031-07-07,50.99
RFQ-006767,Mandalorian Twin-Win,MNDO,single,1.2981,0.8279,0,1M,0.3015,250000,Nal Hutta Traders,TRD-014,2021-01-27,False,2021-01-27,2023-06-30,
RFQ-006768,Mandalorian Twin-Win,BSKR,single,1.3991,0.8363,0,3M,0.2683,1000000,Nal Hutta Traders,TRD-006,2018-03-08,True,2018-03-10,2021-06-30,15.37
RFQ-006769,Sith Eternal Snowball,MNDO|POBK|KYBR,worst_of,1.0,0.5527,2,2M,0.34,250000,Alderaan Wealth Partners,TRD-002,2021-03-03,True,2021-03-05,2029-01-11,58.87
RFQ-006770,Wretched Hive Digital,POBK|BSKR,worst_of,1.3242,0.6,0,3M,0.3494,500000,Chandrila Sovereign Fund,TRD-020,2022-09-26,True,2022-09-28,2025-07-22,32.81
RFQ-006771,Sith Eternal Snowball,HTTX|MNDO|REBL,worst_of,1.0,0.5983,1,3M,0.338,500000,First Order Financial,TRD-009,2016-06-24,True,2016-06-25,2025-05-11,92.31
RFQ-006772,Wretched Hive Digital,REBL|HTTX,worst_of,1.3698,0.6,0,6M,0.3153,500000,Banco de Coruscant,TRD-039,2019-02-22,True,2019-02-27,2022-06-15,37.95
RFQ-006773,Kessel Run Snowball,REBL|JEDI,worst_of,1.0,0.5129,4,1 month,0.1371,2000000,First Order Financial,TRD-029,2016-01-29,False,2016-01-29,2020-06-01,
RFQ-006774,Wretched Hive Digital,NABO|KYBR,worst_of,1.1752,0.6,0,1M,0.1842,500000,Jabba Asset Management,TRD-028,2020-05-22,False,2020-05-22,2028-11-10,
RFQ-006775,Sith Eternal Snowball,DRC|WOOK|CLNE,worst_of,1.0,0.5626,1,1Y,0.2102,250000,Jabba Asset Management,TRD-029,2017-05-17,False,2017-05-17,2022-10-29,
RFQ-006776,Death Star Phoenix Note,REBL|SITH,worst_of,1.0394,0.6576,2,2M,0.2297,100000,Nal Hutta Traders,TRD-030,2018-02-21,True,2018-02-26,2025-05-26,30.53
RFQ-006777,Mandalorian Twin-Win,WOOK,single,1.2784,0.7643,0,1M,0.2969,100000,Chandrila Sovereign Fund,TRD-021,2023-03-23,True,2023-03-26,2026-06-04,26.06
RFQ-006778,Sith Eternal Snowball,DRC|TECH|KYBR,worst_of,1.0,0.627,3,1M,0.2551,250000,First Order Financial,TRD-013,2022-01-12,False,2022-01-12,2031-06-29,
RFQ-006779,Kessel Run Snowball,REBL|SITH,worst_of,1.0,0.6026,3,1M,0.2068,100000,First Order Financial,TRD-026,2018-04-03,False,2018-04-03,2021-11-01,
RFQ-006780,Sith Eternal Snowball,NABO|CORL|KYBR,worst_of,1.0,0.6098,2,6M,0.1988,100000,Corellian Capital,TRD-033,2020-12-24,True,2020-12-24,2026-10-30,44.83
RFQ-006781,Death Star Phoenix Note,REBL|MNDO,worst_of,1.037,0.6696,2,Monthly,0.2972,100000,First Order Financial,TRD-014,2023-10-09,False,2023-10-09,2027-01-04,
RFQ-006782,Wretched Hive Digital,WOOK|REBL,worst_of,1.2679,0.6,0,1M,0.2692,100000,Chandrila Sovereign Fund,TRD-020,2019-06-07,True,2019-06-11,2023-10-14,35.34
RFQ-006783,Holocron Reverse Convertible,BSKR,single,1.1836,0.7077,0,Quarterly,0.3288,250000,Alderaan Wealth Partners,TRD-037,2022-05-02,False,2022-05-02,2026-05-08,
RFQ-006784,Holocron Reverse Convertible,POBK,single,1.3675,0.7199,0,1M,0.421,250000,Jabba Asset Management,TRD-001,2020-05-05,True,2020-05-10,2025-11-04,22.03
RFQ-006785,Sith Eternal Snowball,WOOK|POBK|BSKR,worst_of,1.0,0.5545,3,6M,0.38,1000000,Corellian Capital,TRD-021,2022-07-15,True,2022-07-15,2027-03-13,57.66
RFQ-006786,Holocron Reverse Convertible,KYBR,single,1.3963,0.7981,0,Q,0.2043,500000,Chandrila Sovereign Fund,TRD-016,2020-05-06,False,2020-05-06,2023-01-26,
RFQ-006787,Sith Eternal Snowball,WOOK|TECH|CLNE,worst_of,1.0,0.6343,3,6M,0.2616,500000,Kamino Cloning Trust,TRD-009,2021-12-03,True,2021-12-05,2028-05-21,57.04
RFQ-006788,Holocron Reverse Convertible,SITH,single,1.1998,0.8334,0,3M,0.2676,500000,Alderaan Wealth Partners,TRD-021,2020-05-12,True,2020-05-12,2027-04-21,34.36
RFQ-006789,Death Star Phoenix Note,BSKR|WOOK,worst_of,0.9761,0.6579,0,1M,0.2695,500000,Nal Hutta Traders,TRD-025,2018-12-28,True,2019-01-01,2023-10-25,15.91
RFQ-006790,Wretched Hive Digital,POBK|KYBR,worst_of,1.2608,0.6,0,2M,0.3422,100000,Banco de Coruscant,TRD-006,2019-11-05,True,2019-11-06,2029-08-05,86.46
RFQ-006791,Mandalorian Twin-Win,HTTX,single,1.3706,0.832,0,3M,0.4303,250000,Kamino Cloning Trust,TRD-010,2020-09-08,False,2020-09-08,2027-05-08,
RFQ-006792,Holocron Reverse Convertible,DRC,single,1.3778,0.7844,0,Q,0.3603,250000,Nal Hutta Traders,TRD-002,2017-01-02,True,2017-01-03,2025-03-16,39.08
RFQ-006793,Kessel Run Snowball,WOOK|POBK,worst_of,1.0,0.6027,3,anual,0.3531,100000,Corellian Capital,TRD-005,2022-03-09,True,2022-03-12,2027-06-12,43.34
RFQ-006794,Sith Eternal Snowball,CLNE|SITH|DRC,worst_of,1.0,0.6143,1,Quarterly,0.2136,500000,Banco de Coruscant,TRD-036,2020-07-20,True,2020-07-23,2022-08-10,19.34
RFQ-006795,Holocron Reverse Convertible,TECH,single,1.2453,0.7314,0,trimestral,0.2973,500000,Jabba Asset Management,TRD-034,2023-08-31,False,2023-08-31,2030-06-10,
RFQ-006796,Wretched Hive Digital,NABO|CLNE,worst_of,1.241,0.6,0,3M,0.1288,100000,Nal Hutta Traders,TRD-011,2021-04-09,True,2021-04-14,2025-09-27,53.05
RFQ-006797,Wretched Hive Digital,TECH|JEDI,worst_of,1.3925,0.6,0,6M,0.2062,2000000,Corellian Capital,TRD-018,2016-09-16,True,2016-09-21,2020-01-28,40.78
RFQ-006798,Death Star Phoenix Note,TECH|CORL,worst_of,0.9586,0.6573,3,3M,0.3484,1000000,Corellian Capital,TRD-015,2022-04-29,False,2022-04-29,2029-01-27,
RFQ-006799,Mandalorian Twin-Win,BSKR,single,1.1594,0.8173,0,Quarterly,0.2645,100000,Corellian Capital,TRD-003,2019-10-29,True,2019-11-03,2028-09-11,24.89
RFQ-006800,Death Star Phoenix Note,SITH|REBL,worst_of,1.0078,0.6805,3,3M,0.1997,250000,Kamino Cloning Trust,TRD-033,2019-09-10,False,2019-09-10,2024-02-25,
RFQ-006801,Kessel Run Snowball,DRC|SITH,worst_of,1.0,0.5021,4,3M,0.3363,100000,First Order Financial,TRD-002,2022-07-26,False,2022-07-26,2032-05-18,
RFQ-006802,Death Star Phoenix Note,CORL|CLNE,worst_of,0.9797,0.551,3,1D,0.2566,250000,First Order Financial,TRD-013,2023-02-24,True,2023-02-25,2031-01-11,23.3
RFQ-006803,Kessel Run Snowball,MNDO|JEDI,worst_of,1.0,0.5936,3,1M,0.2773,100000,Jabba Asset Management,TRD-029,2022-09-20,True,2022-09-21,2026-06-30,20.19
RFQ-006804,Wretched Hive Digital,TECH|CLNE,worst_of,1.3447,0.6,0,1M,0.2145,100000,Banco de Coruscant,TRD-002,2016-07-07,True,2016-07-07,2020-01-13,38.71
RFQ-006805,Wretched Hive Digital,CORL|SITH,worst_of,1.3208,0.6,0,6M,0.2634,250000,Kamino Cloning Trust,TRD-037,2021-09-22,False,2021-09-22,2025-12-27,
RFQ-006806,Death Star Phoenix Note,BSKR|DRC,worst_of,0.9744,0.6706,3,mensual,0.3209,5000000,Kamino Cloning Trust,TRD-017,2022-07-29,False,2022-07-29,2025-06-09,
RFQ-006807,Wretched Hive Digital,POBK|CLNE,worst_of,1.3996,0.6,0,2M,0.3212,100000,Chandrila Sovereign Fund,TRD-008,2021-09-15,True,2021-09-20,2026-03-26,51.12
RFQ-006808,Wretched Hive Digital,TECH|REBL,worst_of,1.2119,0.6,0,3M,0.2403,100000,Corellian Capital,TRD-031,2023-05-23,False,2023-05-23,2029-03-20,
RFQ-006809,Holocron Reverse Convertible,REBL,single,1.2832,0.7704,0,6M,0.1635,500000,Alderaan Wealth Partners,TRD-037,2020-10-20,True,2020-10-23,2025-01-07,15.05
RFQ-006810,Kessel Run Snowball,JEDI|MNDO,worst_of,1.0,0.5915,4,6M,0.2215,100000,Jabba Asset Management,TRD-018,2022-05-02,True,2022-05-03,2026-05-10,28.62
RFQ-006811,Kessel Run Snowball,DRC|WOOK,worst_of,1.0,0.5879,5,6M,0.2718,100000,Jabba Asset Management,TRD-031,2019-07-16,True,2019-07-19,2029-07-13,70.35
RFQ-006812,Sith Eternal Snowball,NABO|HTTX|MNDO,worst_of,1.0,0.5908,6,3M,0.3059,1000000,Alderaan Wealth Partners,TRD-009,2022-03-17,True,2022-03-21,2025-03-14,33.53
RFQ-006813,Wretched Hive Digital,MNDO|CORL,worst_of,1.2357,0.6,0,3M,0.3726,100000,Corellian Capital,TRD-013,2016-03-23,False,2016-03-23,2022-06-16,
RFQ-006814,Holocron Reverse Convertible,POBK,single,1.1991,0.792,0,3M,0.4377,100000,Banco de Coruscant,TRD-011,2018-09-14,True,2018-09-14,2025-08-08,9.11
RFQ-006815,Wretched Hive Digital,DRC|HTTX,worst_of,1.2621,0.6,0,trimestral,0.4566,500000,Banco de Coruscant,TRD-021,2021-09-23,True,2021-09-26,2029-09-26,100.15
RFQ-006816,Sith Eternal Snowball,NABO|JEDI|REBL,worst_of,1.0,0.5633,0,1Y,0.1635,1000000,Chandrila Sovereign Fund,TRD-035,2024-03-28,True,2024-03-31,2032-05-23,64.12
RFQ-006817,Kessel Run Snowball,NABO|CORL,worst_of,1.0,0.5204,3,1M,0.2261,500000,Nal Hutta Traders,TRD-031,2023-12-22,True,2023-12-23,2033-07-09,48.88
RFQ-006818,Death Star Phoenix Note,SITH|TECH,worst_of,0.9938,0.6875,2,1M,0.2697,100000,Corellian Capital,TRD-002,2023-03-24,True,2023-03-27,2026-10-11,17.78
RFQ-006819,Death Star Phoenix Note,JEDI|DRC,worst_of,1.0103,0.5508,2,6M,0.2389,1000000,Nal Hutta Traders,TRD-032,2019-02-01,True,2019-02-02,2024-04-09,36.71
RFQ-006820,Holocron Reverse Convertible,CLNE,single,1.3167,0.7876,0,6M,0.1549,500000,Alderaan Wealth Partners,TRD-023,2020-09-09,False,2020-09-09,2025-11-13,
RFQ-006821,Wretched Hive Digital,NABO|MNDO,worst_of,1.3394,0.6,0,6M,0.2097,100000,First Order Financial,TRD-019,2022-11-10,True,2022-11-14,2029-05-03,71.48
RFQ-006822,Death Star Phoenix Note,WOOK|KYBR,worst_of,1.0379,0.5605,3,6M,0.2466,250000,Kamino Cloning Trust,TRD-037,2018-04-13,False,2018-04-13,2024-09-22,
RFQ-006823,Sith Eternal Snowball,JEDI|CLNE|REBL,worst_of,1.0,0.6192,2,1M,0.1503,250000,Corellian Capital,TRD-008,2017-07-25,False,2017-07-25,2020-09-20,
RFQ-006824,Holocron Reverse Convertible,CORL,single,1.3757,0.7736,0,1M,0.3154,100000,Kamino Cloning Trust,TRD-032,2019-05-14,True,2019-05-14,2025-11-21,40.44
RFQ-006825,Wretched Hive Digital,WOOK|POBK,worst_of,1.1667,0.6,0,Monthly,0.3332,250000,Kamino Cloning Trust,TRD-027,2018-09-25,True,2018-09-27,2027-12-11,72.92
RFQ-006826,Holocron Reverse Convertible,CORL,single,1.3467,0.7022,0,1M,0.3328,500000,Kamino Cloning Trust,TRD-029,2017-04-11,True,2017-04-15,2020-03-17,24.64
RFQ-006827,Kessel Run Snowball,TECH|WOOK,worst_of,1.0,0.5492,5,3M,0.2942,250000,Nal Hutta Traders,TRD-026,2022-02-01,True,2022-02-03,2026-04-28,29.94
RFQ-006828,Kessel Run Snowball,DRC|WOOK,worst_of,1.0,0.622,5,1M,0.2709,250000,Kamino Cloning Trust,TRD-008,2020-12-30,True,2021-01-02,2025-07-11,27.22
RFQ-006829,Mandalorian Twin-Win,BSKR,single,1.3511,0.7645,0,1M,0.2893,250000,Alderaan Wealth Partners,TRD-021,2016-11-30,False,2016-11-30,2020-05-05,
RFQ-006830,Mandalorian Twin-Win,CLNE,single,1.1808,0.7699,0,1M,0.1597,500000,Jabba Asset Management,TRD-038,2019-06-17,True,2019-06-19,2028-01-17,47.56
RFQ-006831,Sith Eternal Snowball,TECH|HTTX|BSKR,worst_of,1.0,0.581,6,3M,0.438,250000,Alderaan Wealth Partners,TRD-013,2020-06-22,True,2020-06-22,2023-07-20,36.51
RFQ-006832,Wretched Hive Digital,TECH|SITH,worst_of,1.1943,0.6,0,3M,0.2934,1000000,First Order Financial,TRD-013,2020-08-24,True,2020-08-26,2025-08-20,47.52
RFQ-006833,Sith Eternal Snowball,DRC|POBK|BSKR,worst_of,1.0,0.6272,5,1M,0.3436,20000000,Kamino Cloning Trust,TRD-003,2020-07-21,False,2020-07-21,2030-06-27,
RFQ-006834,Sith Eternal Snowball,DRC|WOOK|SITH,worst_of,1.0,0.6365,6,6M,0.2742,250000,Chandrila Sovereign Fund,TRD-004,2016-06-02,False,2016-06-02,2021-07-14,
RFQ-006835,Holocron Reverse Convertible,TECH,single,1.3663,0.7252,0,12M,0.2904,100000,First Order Financial,TRD-017,2022-02-25,True,2022-02-28,2030-02-28,44.37
RFQ-006836,Wretched Hive Digital,CORL|MNDO,worst_of,1.2573,0.6,0,1M,0.2698,500000,Jabba Asset Management,TRD-030,2016-01-28,True,2016-01-31,2022-12-29,64.48
RFQ-006837,Mandalorian Twin-Win,NABO,single,1.3664,0.7727,0,1M,0.1213,250000,Kamino Cloning Trust,TRD-001,2021-03-04,False,2021-03-04,2028-06-07,
